runName,projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,comments,FID_RT,TCD_RT,CH4area,CO2area,CH4ppm,CO2ppm,CH4original_umolL,CO2original_umolL
12_19052101,3,WL,DeepHole,5/21/19,5/21/19 8:56,point,0.25,0.25,pCO2,5/21/19 8:56,run19052101,5/21/19,3,gc180508,12,19052101,NA,1.455,2.192,0.984964,2.21414,19.55805136,596.9935737,0.295957353,28.46841829
13_19052101,3,WL,DeepHole,5/21/19,5/21/19 8:56,point,0.25,0.25,DIC,5/21/19 8:56,run19052101,5/21/19,1,gc180508,13,19052101,NA,1.457,2.191,1.15976,2.62047,23.02890831,706.551415,0.982051483,53.13149793
14_19052101,3,WL,DeepHole,5/21/19,5/21/19 8:56,point,0.25,0.25,DIC,5/21/19 8:56,run19052101,5/21/19,2,gc180508,14,19052101,NA,1.456,2.19,1.14044,2.95838,22.6452785,797.6613261,0.965691861,59.98281257
15_19052101,3,WL,DeepHole,5/21/19,5/21/19 8:56,point,8,8,DIC,5/21/19 8:56,run19052101,5/21/19,1,gc180508,15,19052101,NA,1.451,2.189,9.10116,17.9754,180.7182341,4846.666554,7.706601083,364.4613096
16_19052101,3,WL,DeepHole,5/21/19,5/21/19 8:56,point,8,8,DIC,5/21/19 8:56,run19052101,5/21/19,2,gc180508,16,19052101,NA,1.451,2.188,8.61642,18.7289,171.0929383,5049.83106,7.296137163,379.7389444
17_19052101,3,FE,DeepHole,5/21/19,5/21/19 10:08,atm,NA,NA,atm,5/21/19 10:08,run19052101,5/21/19,1,gc180508,17,19052101,NA,1.457,2.189,1.51723,1.88026,30.12705263,506.9702624,1.243285021,20.92167931
18_19052101,3,FE,DeepHole,5/21/19,5/21/19 10:08,atm,NA,NA,atm,5/21/19 10:08,run19052101,5/21/19,2,gc180508,18,19052101,NA,1.456,2.19,1.10319,2.32264,21.90561957,626.2481839,0.904002427,25.84404775
19_19052101,3,FE,DeepHole,5/21/19,5/21/19 10:08,point,0.25,0.25,pCO2,5/21/19 10:08,run19052101,5/21/19,1,gc180508,19,19052101,NA,1.454,2.19,1.51177,2.05616,30.01863551,554.3977826,0.454249543,26.43718236
20_19052101,3,FE,DeepHole,5/21/19,5/21/19 10:08,point,0.25,0.25,pCO2,5/21/19 10:08,run19052101,5/21/19,2,gc180508,20,19052101,NA,1.454,2.189,1.49366,1.74933,29.6590322,471.6679019,0.448807936,22.49209994
21_19052101,3,FE,DeepHole,5/21/19,5/21/19 10:08,point,0.25,0.25,pCO2,5/21/19 10:08,run19052101,5/21/19,3,gc180508,21,19052101,NA,1.454,2.19,2.03836,2.47593,40.47493062,667.5794209,0.612476831,31.8343966
22_19052101,3,FE,DeepHole,5/21/19,5/21/19 10:08,point,0.25,0.25,DIC,5/21/19 10:08,run19052101,5/21/19,1,gc180508,22,19052101,NA,1.456,2.188,1.59473,1.36405,31.66594032,367.7857246,1.350371595,27.65687825
23_19052101,3,FE,DeepHole,5/21/19,5/21/19 10:08,point,0.25,0.25,DIC,5/21/19 10:08,run19052101,5/21/19,2,gc180508,23,19052101,NA,1.455,2.193,0.912767,1.10643,18.12446329,298.3242251,0.772904899,22.43348836
24_19052101,3,FE,DeepHole,5/21/19,5/21/19 10:08,point,8,8,DIC,5/21/19 10:08,run19052101,5/21/19,1,gc180508,24,19052101,NA,1.458,2.189,1.04852,13.85448,20.82005841,3735.55219,0.887856643,280.9073469
25_19052101,3,FE,DeepHole,5/21/19,5/21/19 10:08,point,8,8,DIC,5/21/19 10:08,run19052101,5/21/19,2,gc180508,25,19052101,NA,1.456,2.189,1.20888,11.96035,24.00426526,3224.842191,1.023644889,242.5027996
26_19052101,3,FE,Outlet,5/21/19,5/21/19 14:00,point,0,0,pCO2,5/21/19 14:00,run19052101,5/21/19,1,gc180508,26,19052101,NA,1.458,2.189,1.02999,16.73917,20.45211532,4513.344648,0.309486554,215.2247344
27_19052101,3,FE,Outlet,5/21/19,5/21/19 14:00,point,0,0,pCO2,5/21/19 14:00,run19052101,5/21/19,2,gc180508,27,19052101,NA,1.456,2.189,1.16543,15.91831,23.14149532,4292.018018,0.350182928,204.670485
28_19052101,3,FE,Outlet,5/21/19,5/21/19 14:00,point,0,0,DIC,5/21/19 14:00,run19052101,5/21/19,1,gc180508,28,19052101,NA,1.454,2.189,1.08737,11.38653,21.59148792,3070.124399,0.920753708,230.8682775
29_19052101,3,FE,Outlet,5/21/19,5/21/19 14:00,point,0,0,DIC,5/21/19 14:00,run19052101,5/21/19,2,gc180508,29,19052101,NA,1.456,2.189,0.821468,9.36938,16.31157416,2526.244795,0.695595526,189.9694307
30_19052101,3,NA,NA,5/21/19,5/21/19 0:00,NA,NA,NA,air,5/21/19 0:00,run19052101,5/21/19,3,gc180508,30,19052101,NA,1.459,2.189,1.15442,1.83498,22.92287398,494.7615182,0.945982543,20.41784811
31_19052101,3,NA,NA,5/21/19,5/21/19 0:00,NA,NA,NA,standard034,5/21/19 0:00,run19052101,5/21/19,2,gc180508,31,19052101,NA,1.452,2.188,2.08378,1.34716,41.3768181,363.231712,0,0
32_19052101,3,NA,NA,5/21/19,5/21/19 0:00,NA,NA,NA,standard035,5/21/19 0:00,run19052101,5/21/19,2,gc180508,32,19052101,NA,1.452,2.19,1.51581,4.07291,30.09885623,1098.169536,0,0
33_19052101,3,NA,NA,5/21/19,5/21/19 0:00,NA,NA,NA,standard036,5/21/19 0:00,run19052101,5/21/19,2,gc180508,33,19052101,NA,1.45,2.189,33.47888,22.62514,664.7772451,6100.365462,0,0
34_19052101,3,NA,NA,5/21/19,5/21/19 0:00,NA,NA,NA,standard037,5/21/19 0:00,run19052101,5/21/19,2,gc180508,34,19052101,NA,1.45,2.188,165.03419,31.79366,3277.020443,8572.452828,0,0
35_19052101,3,NA,NA,5/21/19,5/21/19 0:00,NA,NA,NA,standard038,5/21/19 0:00,run19052101,5/21/19,2,gc180508,35,19052101,NA,1.45,2.188,163.6494,31.53732,3249.523201,8503.336452,0,0
36_19052101,3,NA,NA,5/21/19,5/21/19 0:00,NA,NA,NA,air,,run19052101,5/21/19,4,gc180508,36,19052101,NA,1.458,2.19,0.87093,1.98164,17.29372207,534.3051231,0.713678364,22.04973598
1_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,air,5/22/19 0:00,run19052201,5/22/19,1,gc180508,1,19052201,NA,1.463,2.198,1.04536,2.11419,23.84852252,644.7656939,0.984182263,26.60822947
2_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard034,5/22/19 0:00,run19052201,5/22/19,1,gc180508,2,19052201,NA,1.463,2.198,1.35864,1.73628,30.99559639,529.5142721,0,0
3_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard035,5/22/19 0:00,run19052201,5/22/19,1,gc180508,3,19052201,NA,1.46,2.198,2.02149,4.23013,46.11765305,1290.065086,0,0
4_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard036,5/22/19 0:00,run19052201,5/22/19,1,gc180508,4,19052201,NA,1.454,2.195,26.22011,17.39993,598.1775502,5306.466278,0,0
5_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard037,5/22/19 0:00,run19052201,5/22/19,1,gc180508,5,19052201,NA,1.453,2.194,147.00121,29.08386,3353.640533,8869.720874,0,0
6_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard038,5/22/19 0:00,run19052201,5/22/19,1,gc180508,6,19052201,NA,1.452,2.192,2254.63135,50.66613,47657.62586,16055.37914,0,0
7_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,air,5/22/19 0:00,run19052201,5/22/19,2,gc180508,7,19052201,NA,1.461,2.196,1.53016,1.83079,34.90860108,558.3370391,1.44061025,23.04148654
8_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,atm,NA,NA,atm,5/22/19 9:10,run19052201,5/22/19,1,gc180508,8,19052201,NA,1.46,2.195,1.81743,1.78773,41.46229078,545.2050071,1.711068311,22.49955305
9_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,atm,NA,NA,atm,5/22/19 9:10,run19052201,5/22/19,2,gc180508,9,19052201,NA,1.459,2.194,1.12029,2.14549,25.55795257,654.3112722,1.054727125,27.00215697
10_19052201,34,PA,DeepHole,5/22/19,5/22/19 9:10,atm,NA,NA,atm,5/22/19 9:10,run19052201,5/22/19,1,gc180508,10,19052201,NA,1.459,2.194,1.59936,2.19302,36.48730866,668.8065226,1.50576045,27.60034783
11_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,0,0,pCO2,5/22/19 9:10,run19052201,5/22/19,1,gc180508,11,19052201,NA,1.456,2.194,2.39441,2.70232,54.62533559,824.1280254,0.826604318,39.29962128
12_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,0,0,pCO2,5/22/19 9:10,run19052201,5/22/19,2,gc180508,12,19052201,NA,1.456,2.192,1.87981,2.11831,42.88540897,646.0221726,0.648952796,30.80641106
13_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,3.5,3.5,pCO2,5/22/19 9:10,run19052201,5/22/19,1,gc180508,13,19052201,NA,1.455,2.193,2.13632,2.99781,48.73734946,914.2437741,0.737505831,43.59690846
14_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,3.5,3.5,pCO2,5/22/19 9:10,run19052201,5/22/19,2,gc180508,14,19052201,NA,1.456,2.193,1.9677,2.14372,44.89050448,653.7714743,0.679294405,31.17594664
15_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,6,6,pCO2,5/22/19 9:10,run19052201,5/22/19,1,gc180508,15,19052201,NA,1.458,2.192,1.59828,17.85161,36.46266987,5444.215377,0.551762292,259.6145209
16_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,6,6,pCO2,5/22/19 9:10,run19052201,5/22/19,2,gc180508,16,19052201,NA,1.457,2.193,1.38169,2.47707,31.52145202,755.4334082,0.476990541,36.02382874
17_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,9,9,pCO2,5/22/19 9:10,run19052201,5/22/19,1,gc180508,17,19052201,NA,1.452,2.191,171.70244,22.02044,3917.16682,6715.585769,59.27555364,320.2414786
18_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,9,9,pCO2,5/22/19 9:10,run19052201,5/22/19,2,gc180508,18,19052201,NA,1.451,2.191,151.35916,19.7294,3453.061468,6016.886033,52.25259471,286.9230691
19_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,11,11,pCO2,5/22/19 9:10,run19052201,5/22/19,1,gc180508,19,19052201,NA,1.451,2.191,342.86914,23.53085,7822.111433,7176.216342,118.3661578,342.2072491
20_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,11,11,pCO2,5/22/19 9:10,run19052201,5/22/19,2,gc180508,20,19052201,NA,1.451,2.191,290.07843,22.65618,6617.760361,6909.467748,100.1416144,329.486994
21_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,13,13,pCO2,5/22/19 9:10,run19052201,5/22/19,1,gc180508,21,19052201,NA,1.451,2.191,585.27356,26.31001,12427.26416,8023.778305,188.0524872,382.6243483
22_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,13,13,pCO2,5/22/19 9:10,run19052201,5/22/19,2,gc180508,22,19052201,NA,1.451,2.19,904.82019,28.61434,19171.0212,8726.5311,290.1007151,416.1360331
23_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,15,15,pCO2,5/22/19 9:10,run19052201,5/22/19,1,gc180508,23,19052201,NA,1.451,2.19,1305.72607,33.30998,27631.79531,10158.56303,418.131277,484.424346
24_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,15,15,pCO2,5/22/19 9:10,run19052201,5/22/19,2,gc180508,24,19052201,NA,1.45,2.19,1217.18298,30.91978,25763.16948,9429.622412,389.8547609,449.6638607
25_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,16,16,pCO2,5/22/19 9:10,run19052201,5/22/19,1,gc180508,25,19052201,NA,1.45,2.189,1288.16199,30.44349,27261.12049,9284.367987,412.5221325,442.7372137
26_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,16,16,pCO2,5/22/19 9:10,run19052201,5/22/19,2,gc180508,26,19052201,NA,1.45,2.19,1237.01147,32.25356,26181.63272,9836.386036,396.187052,469.0609154
27_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,3.5,3.5,DIC,5/22/19 9:10,run19052201,5/22/19,1,gc180508,27,19052201,NA,1.457,2.192,1.63013,4.61116,37.189286,1406.268016,1.585910759,105.7490292
28_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,3.5,3.5,DIC,5/22/19 9:10,run19052201,5/22/19,2,gc180508,28,19052201,NA,1.457,2.192,1.73085,4.38906,39.4870812,1338.534056,1.683898608,100.6555474
29_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,13,13,DIC,5/22/19 9:10,run19052201,5/22/19,1,gc180508,29,19052201,NA,1.451,2.189,375.49512,34.54871,8566.430537,10536.3392,365.3093624,792.3152832
30_19052201,34,PE,DeepHole,5/22/19,5/22/19 9:10,point,13,13,DIC,5/22/19 9:10,run19052201,5/22/19,2,gc180508,30,19052201,NA,1.451,2.189,435.93015,42.26548,9945.176781,12889.72682,424.1050193,969.2861399
31_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,0,0,pCO2,5/22/19 10:50,run19052201,5/22/19,1,gc180508,31,19052201,NA,1.453,2.191,3.5023,3.3301,79.90039836,1015.582439,1.209072926,48.42937506
32_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,0,0,pCO2,5/22/19 10:50,run19052201,5/22/19,2,gc180508,32,19052201,NA,1.453,2.191,3.16916,2.9741,72.30024454,907.0129223,1.094065487,43.25209584
33_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,2.5,2.5,pCO2,5/22/19 10:50,run19052201,5/22/19,1,gc180508,33,19052201,NA,1.453,2.191,4.17069,2.92746,95.14884288,892.7890957,1.439816224,42.57381409
34_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,2.5,2.5,pCO2,5/22/19 10:50,run19052201,5/22/19,2,gc180508,34,19052201,NA,1.453,2.191,3.66203,2.48575,83.5444296,758.0805526,1.264215323,36.15006128
35_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,4.5,4.5,pCO2,5/22/19 10:50,run19052201,5/22/19,1,gc180508,35,19052201,NA,1.455,2.191,1.92085,5.49492,43.82168295,1675.788792,0.663120729,79.9121773
36_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,4.5,4.5,pCO2,5/22/19 10:50,run19052201,5/22/19,2,gc180508,36,19052201,NA,1.455,2.191,1.96489,4.9883,44.826398,1521.284611,0.67832433,72.5444436
37_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,6.5,6.5,pCO2,5/22/19 10:50,run19052201,5/22/19,1,gc180508,37,19052201,NA,1.45,2.19,73.08434,17.49035,1667.323724,5334.041715,25.23036199,254.360746
38_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,6.5,6.5,pCO2,5/22/19 10:50,run19052201,5/22/19,2,gc180508,38,19052201,NA,1.451,2.19,74.51782,18.04376,1700.026698,5502.815469,25.72523161,262.4089428
39_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,8,8,pCO2,5/22/19 10:50,run19052201,5/22/19,1,gc180508,39,19052201,NA,1.45,2.19,321.01242,24.99981,7323.478924,7624.205886,110.8207252,363.5702156
40_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,8,8,pCO2,5/22/19 10:50,run19052201,5/22/19,2,gc180508,40,19052201,NA,1.45,2.189,326.25632,26.09532,7443.111651,7958.304177,112.6310377,379.502129
41_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,9,9,pCO2,5/22/19 10:50,run19052201,5/22/19,1,gc180508,41,19052201,NA,1.45,2.19,466.73956,26.61074,10648.05321,8115.492099,161.1290196,386.9978403
42_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,9,9,pCO2,5/22/19 10:50,run19052201,5/22/19,2,gc180508,42,19052201,NA,1.45,2.189,462.37375,27.52786,10548.45296,8395.186693,159.6218436,400.3354424
43_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,10,10,pCO2,5/22/19 10:50,run19052201,5/22/19,1,gc180508,43,19052201,NA,1.45,2.189,480.14368,27.7173,10953.8507,8452.960315,165.7564241,403.090453
44_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,10,10,pCO2,5/22/19 10:50,run19052201,5/22/19,2,gc180508,44,19052201,NA,1.45,2.189,502.01169,28.89478,10670.09394,8812.057042,161.4625454,420.2144494
45_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,11.5,11.5,pCO2,5/22/19 10:50,run19052201,5/22/19,1,gc180508,45,19052201,NA,1.45,2.189,517.14716,26.70427,10989.51503,8144.015995,166.2961057,388.3580396
46_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,11.5,11.5,pCO2,5/22/19 10:50,run19052201,5/22/19,2,gc180508,46,19052201,NA,1.45,2.189,561.06342,28.81954,11916.32996,8789.111057,180.3209023,419.1202402
47_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,2.5,2.5,DIC,5/22/19 10:50,run19052201,5/22/19,1,gc180508,47,19052201,NA,1.453,2.191,2.0407,5.22487,46.5559041,1593.431494,1.985343553,119.8234132
48_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,2.5,2.5,DIC,5/22/19 10:50,run19052201,5/22/19,2,gc180508,48,19052201,NA,1.452,2.19,2.29322,7.06676,52.31681795,2155.153707,2.231013644,162.0639946
49_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,9,9,DIC,5/22/19 10:50,run19052201,5/22/19,1,gc180508,49,19052201,NA,1.45,2.189,84.93495,19.00015,1937.679907,5794.486257,82.63098712,435.7357837
50_19052201,34,PA,DeepHole,5/22/19,5/22/19 10:50,point,9,9,DIC,5/22/19 10:50,run19052201,5/22/19,2,gc180508,50,19052201,NA,1.45,2.189,79.18405,16.47445,1806.480638,5024.22213,77.03608722,377.8131953
51_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,air,5/22/19 0:00,run19052201,5/22/19,3,gc180508,51,19052201,NA,1.458,2.19,0.942327,1.49625,21.49795925,456.3121902,0.887179076,18.83111893
52_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard034,5/22/19 0:00,run19052201,5/22/19,2,gc180508,52,19052201,NA,1.455,2.19,1.68929,1.51779,38.53894411,462.881256,0,0
53_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard035,5/22/19 0:00,run19052201,5/22/19,2,gc180508,53,19052201,NA,1.455,2.191,1.86515,3.24283,42.55096022,988.9676591,0,0
54_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard036,5/22/19 0:00,run19052201,5/22/19,2,gc180508,54,19052201,NA,1.45,2.19,24.70688,16.52419,563.6551849,5039.391366,0,0
55_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard037,5/22/19 0:00,run19052201,5/22/19,2,gc180508,55,19052201,NA,1.45,2.189,115.24691,22.39304,2629.207669,6829.217797,0,0
56_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,standard038,5/22/19 0:00,run19052201,5/22/19,2,gc180508,56,19052201,NA,1.449,2.188,2040.29236,45.46102,43134.18565,13864.27242,0,0
57_19052201,34,NA,NA,5/22/19,5/22/19 0:00,NA,NA,NA,air,5/22/19 0:00,run19052201,5/22/19,4,gc180508,57,19052201,NA,1.458,2.191,1.35762,1.52065,30.97232642,463.7534717,1.278167831,19.13820619
1_19052301,15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,air,5/23/19 0:00,run19052301,5/23/19,1,gc180508,1,19052301,NA,1.459,2.192,1.23726,2.45925,23.96945222,644.2263937,0.989172797,26.58597359
2_19052301,15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard034,5/23/19 0:00,run19052301,5/23/19,1,gc180508,2,19052301,NA,1.453,2.191,3.85885,1.42368,74.75754546,372.9479444,0,0
3_19052301,15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard035,5/23/19 0:00,run19052301,5/23/19,1,gc180508,3,19052301,NA,1.454,2.191,1.82185,3.95347,35.29472102,1035.653033,0,0
4_19052301,15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard036,5/23/19 0:00,run19052301,5/23/19,1,gc180508,4,19052301,NA,1.45,2.19,26.61283,17.79399,515.5706619,4661.322764,0,0
5_19052301,15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard037,5/23/19 0:00,run19052301,5/23/19,1,gc180508,5,19052301,NA,1.45,2.189,167.61354,32.46402,3247.179039,8504.291361,0,0
6_19052301,15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard038,5/23/19 0:00,run19052301,5/23/19,1,gc180508,6,19052301,NA,1.449,2.187,2269.65088,50.53188,43432.48653,14369.03483,0,0
7_19052301,15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,air,5/23/19 0:00,run19052301,5/23/19,2,gc180508,7,19052301,NA,1.457,2.191,1.08688,2.04846,21.05613875,536.6156342,0.868946001,22.14508629
8_19052301,15,MO,DeepHole,5/23/19,5/23/19 9:50,atm,NA,NA,atm,5/23/19 9:50,run19052301,5/23/19,1,gc180508,8,19052301,NA,1.457,2.192,1.24749,1.93641,24.16763813,507.2629587,0.997351545,20.93375831
9_19052301,15,MO,DeepHole,5/23/19,5/23/19 9:50,atm,NA,NA,atm,5/23/19 9:50,run19052301,5/23/19,2,gc180508,9,19052301,NA,1.456,2.191,1.49604,2.08117,28.98280014,545.1843626,1.196063941,22.49870109
10_19052301,15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,pCO2,5/23/19 9:50,run19052301,5/23/19,1,gc180508,10,19052301,NA,1.453,2.19,3.15904,4.96378,61.20011828,1300.31436,0.926095584,62.00718857
11_19052301,15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,pCO2,5/23/19 9:50,run19052301,5/23/19,2,gc180508,11,19052301,NA,1.453,2.19,2.86824,5.1502,55.56644653,1349.149039,0.840845446,64.33593402
12_19052301,15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,pCO2,5/23/19 9:50,run19052301,5/23/19,3,gc180508,12,19052301,NA,1.453,2.19,2.87699,4.77969,55.73596038,1252.090049,0.843410572,59.70754931
13_19052301,15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,DIC,5/23/19 9:50,run19052301,5/23/19,1,gc180508,13,19052301,NA,1.454,2.188,1.99643,29.22662,38.67686137,7656.220394,1.649347357,575.7351119
14_19052301,15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,DIC,5/23/19 9:50,run19052301,5/23/19,2,gc180508,14,19052301,NA,1.454,2.188,1.76305,28.23771,34.15558794,7397.165022,1.456540854,556.2545764
15_19052301,15,MO,DeepHole,5/23/19,5/23/19 9:50,point,8,8,DIC,5/23/19 9:50,run19052301,5/23/19,1,gc180508,15,19052301,NA,1.45,2.184,158.82184,88.76616,3076.857334,25447.99579,131.2104016,1913.647198
16_19052301,15,MO,DeepHole,5/23/19,5/23/19 9:50,point,8,8,DIC,5/23/19 9:50,run19052301,5/23/19,2,gc180508,16,19052301,NA,1.449,2.184,154.16592,82.96713,2986.658142,23767.63913,127.3639209,1787.287156
17_19052301,15,MO,Inlet1,5/23/19,5/23/19 8:50,point,0,0,pCO2,5/23/19 8:50,run19052301,5/23/19,1,gc180508,17,19052301,NA,1.45,2.19,15.11234,9.98757,292.7715367,2616.348969,4.430292537,124.7640178
18_19052301,15,MO,Inlet1,5/23/19,5/23/19 8:50,point,0,0,pCO2,5/23/19 8:50,run19052301,5/23/19,2,gc180508,18,19052301,NA,1.45,2.189,14.26882,8.75869,276.4300141,2294.430933,4.183008506,109.4129358
19_19052301,15,MO,Inlet1,5/23/19,5/23/19 8:50,point,0,0,DIC,5/23/19 8:50,run19052301,5/23/19,1,gc180508,19,19052301,NA,1.451,2.186,5.70959,54.94373,110.6119528,15647.4351,4.716968376,1176.661242
20_19052301,15,MO,Inlet1,5/23/19,5/23/19 8:50,point,0,0,DIC,5/23/19 8:50,run19052301,5/23/19,2,gc180508,20,19052301,NA,1.451,2.186,6.98034,59.71045,135.2302072,17028.66432,5.766796396,1280.527395
21_19052301,15,MO,Inlet2,5/23/19,5/23/19 9:18,point,0,0,pCO2,5/23/19 9:18,run19052301,5/23/19,1,gc180508,21,19052301,NA,1.451,2.189,7.02058,14.84428,136.0097771,3888.615217,2.058134159,185.4336955
22_19052301,15,MO,Inlet2,5/23/19,5/23/19 9:18,point,0,0,pCO2,5/23/19 9:18,run19052301,5/23/19,2,gc180508,22,19052301,NA,1.451,2.19,8.10035,16.98195,156.9281738,4448.600348,2.374676599,212.1373179
23_19052301,15,MO,Inlet2,5/23/19,5/23/19 9:18,point,0,0,DIC,5/23/19 9:18,run19052301,5/23/19,1,gc180508,23,19052301,NA,1.452,2.19,3.98363,14.86343,77.17490984,3893.631761,3.291069364,292.7946692
24_19052301,15,MO,Inlet2,5/23/19,5/23/19 9:18,point,0,0,DIC,5/23/19 9:18,run19052301,5/23/19,2,gc180508,24,19052301,NA,1.453,2.19,3.64954,12.757,70.70258042,3341.830275,3.015061461,251.3001101
25_19052301,15,MO,Inlet3,5/23/19,5/23/19 8:35,point,0,0,pCO2,5/23/19 8:35,run19052301,5/23/19,1,gc180508,25,19052301,NA,1.452,2.189,6.74449,22.28139,130.6610824,5836.844374,1.977196365,278.3375474
26_19052301,15,MO,Inlet3,5/23/19,5/23/19 8:35,point,0,0,pCO2,5/23/19 8:35,run19052301,5/23/19,2,gc180508,26,19052301,NA,1.451,2.189,6.90339,22.56848,133.7394539,5912.050618,2.023779057,281.9238554
27_19052301,15,MO,Inlet3,5/23/19,5/23/19 8:35,point,0,0,DIC,5/23/19 8:35,run19052301,5/23/19,1,gc180508,27,19052301,NA,1.455,2.189,2.10535,23.48895,40.78696978,6153.177412,1.739331435,462.7087654
28_19052301,15,MO,Inlet3,5/23/19,5/23/19 8:35,point,0,0,DIC,5/23/19 8:35,run19052301,5/23/19,2,gc180508,28,19052301,NA,1.455,2.19,2.15499,23.67815,41.74864607,6202.740341,1.78034144,466.4358157
29_19052301,15,MO,Outlet,5/23/19,5/23/19 10:50,point,0,0,pCO2,5/23/19 10:50,run19052301,5/23/19,1,gc180508,29,19052301,NA,1.452,2.191,6.05484,5.64713,117.300485,1479.325077,1.775020445,70.54354842
30_19052301,15,MO,Outlet,5/23/19,5/23/19 10:50,point,0,0,pCO2,5/23/19 10:50,run19052301,5/23/19,2,gc180508,30,19052301,NA,1.452,2.19,4.38929,3.76006,85.03376569,984.9872498,1.286752332,46.97040349
31_19052301,15,MO,Outlet,5/23/19,5/23/19 10:50,point,0,0,DIC,5/23/19 10:50,run19052301,5/23/19,1,gc180508,31,19052301,NA,1.452,2.189,3.70824,35.34986,71.8397762,9260.267491,3.063556369,696.3568009
